id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status
inv-0084,02_investor_events,02_investor_events/shareholder_meetings,2026 Annual Meeting of Shareholders - Presentation,event_presentation,2026,,2026-05-26,https://www.merck.com/events/2026-annual-meeting-of-shareholders/,https://www.merck.com/wp-content/uploads/sites/124/2026/04/Merck-2026-Annual-Meeting-of-Shareholders.pdf,02_investor_events/shareholder_meetings/2026-05-26_2026-annual-meeting-of-shareholders_presentation.pdf,pdf,www.merck.com,2026-06-12,Event page: https://www.merck.com/events/2026-annual-meeting-of-shareholders/,downloaded
inv-0085,02_investor_events,02_investor_events/shareholder_meetings,2026 Annual Meeting of Shareholders - Vote Results,vote_results,2026,,2026-05-26,https://www.merck.com/events/2026-annual-meeting-of-shareholders/,https://www.merck.com/wp-content/uploads/sites/124/2026/04/Merck-2026-Annual-Meeting-of-Shareholders-Vote-Results.pdf,,pdf,www.merck.com,2026-06-12,Metadata-only. Excluded from core investor-event document set.,metadata_only
inv-0086,02_investor_events,02_investor_events/transcripts,2026 Annual Meeting of Shareholders - Transcript,event_transcript,2026,,2026-05-26,https://www.merck.com/events/2026-annual-meeting-of-shareholders/,https://www.merck.com/wp-content/uploads/sites/124/2026/04/MRK-USQ_Transcript_2026-05-26.pdf,02_investor_events/transcripts/2026-05-26_2026-annual-meeting-of-shareholders_transcript.pdf,pdf,www.merck.com,2026-06-12,Event page: https://www.merck.com/events/2026-annual-meeting-of-shareholders/,downloaded
inv-0087,02_investor_events,02_investor_events/investor_events,Merck to Acquire Terns Pharmaceuticals - Webcast,webcast_link,2026,,2026-03-25,https://www.merck.com/events/merck-to-acquire-terns-pharmaceuticals/,https://onlinexperiences.com/Launch/QReg/ShowUUID=7E2497A0-0828-4607-850E-7D69E52C2527&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0088,02_investor_events,02_investor_events/investor_events,Merck to Acquire Terns Pharmaceuticals - Presentation,event_presentation,2026,,2026-03-25,https://www.merck.com/events/merck-to-acquire-terns-pharmaceuticals/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Mar/25/Merck-to-Acquire-Terns-Pharmaceuticals.pdf,02_investor_events/investor_events/2026-03-25_merck-to-acquire-terns-pharmaceuticals_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-to-acquire-terns-pharmaceuticals/,downloaded
inv-0089,02_investor_events,02_investor_events/transcripts,Merck to Acquire Terns Pharmaceuticals - Transcript,event_transcript,2026,,2026-03-25,https://www.merck.com/events/merck-to-acquire-terns-pharmaceuticals/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Mar/25/MRK-USQ_Transcript_2026-03-25.pdf,02_investor_events/transcripts/2026-03-25_merck-to-acquire-terns-pharmaceuticals_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-to-acquire-terns-pharmaceuticals/,downloaded
inv-0090,02_investor_events,02_investor_events/conference_presentations,TD Cowen 46th Annual Health Care Conference - Webcast,webcast_link,2026,,2026-03-03,https://www.merck.com/events/td-cowen-46th-annual-health-care-conference/,https://event.summitcast.com/view/9z5g2VrV6e6rbCqQgDRoHA/guest_book?session_id=XVBTdWWWEDmShTvSW5siRT,,link,event.summitcast.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0091,02_investor_events,02_investor_events/transcripts,TD Cowen 46th Annual Health Care Conference - Transcript,event_transcript,2026,,2026-03-03,https://www.merck.com/events/td-cowen-46th-annual-health-care-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Mar/03/MRK-USQ_Transcript_2026-03-03.pdf,02_investor_events/transcripts/2026-03-03_td-cowen-46th-annual-health-care-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/td-cowen-46th-annual-health-care-conference/,downloaded
inv-0092,02_investor_events,02_investor_events/conference_presentations,44th Annual J.P. Morgan Healthcare Conference - Webcast,webcast_link,2026,,2026-01-12,https://www.merck.com/events/44th-annual-j-p-morgan-healthcare-conference/,https://jpmorgan.metameetings.net/events/healthcare26/sessions/317179-merck-co-inc/webcast?gpu_only=true&kiosk=true,,link,jpmorgan.metameetings.net,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0093,02_investor_events,02_investor_events/transcripts,44th Annual J.P. Morgan Healthcare Conference - Transcript,event_transcript,2026,,2026-01-12,https://www.merck.com/events/44th-annual-j-p-morgan-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Jan/12/MRK-USQ_Transcript_2026-01-12.pdf,02_investor_events/transcripts/2026-01-12_44th-annual-j-p-morgan-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/44th-annual-j-p-morgan-healthcare-conference/,downloaded
inv-0094,02_investor_events,02_investor_events/conference_presentations,44th Annual J.P. Morgan Healthcare Conference - Presentation,event_presentation,2026,,2026-01-12,https://www.merck.com/events/44th-annual-j-p-morgan-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Jan/12/MRK-2026-JP-Morgan-Presentation.pdf,02_investor_events/conference_presentations/2026-01-12_44th-annual-j-p-morgan-healthcare-conference_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/44th-annual-j-p-morgan-healthcare-conference/,downloaded
ctx-0001,06_company_context,06_company_context/fact_sheets,Merck Company Fact Sheet,company_fact_sheet_snapshot,2026,,2026-06-12,https://www.merck.com/media/company-fact-sheet/,https://www.merck.com/media/company-fact-sheet/,06_company_context/fact_sheets/2026-06-12_merck_company-fact-sheet.html,html,www.merck.com,2026-06-12,"Official fact sheet snapshot. Page includes 2025 revenue, R&D expense, employee count and company description.",snapshot_saved
ctx-0002,06_company_context,06_company_context/company_overview,Merck Who We Are Page Snapshot,company_overview_snapshot,2026,,2026-06-12,https://www.merck.com/company-overview/,https://www.merck.com/company-overview/,06_company_context/company_overview/2026-06-12_merck_who-we-are.html,html,www.merck.com,2026-06-12,Official company overview snapshot.,snapshot_saved
ctx-0003,06_company_context,06_company_context/company_overview,Merck What We Do Page Snapshot,company_business_overview_snapshot,2026,,2026-06-12,https://www.merck.com/what-we-do/,https://www.merck.com/what-we-do/,06_company_context/company_overview/2026-06-12_merck_what-we-do.html,html,www.merck.com,2026-06-12,Official snapshot of Merck business/research/partnership/manufacturing overview.,snapshot_saved
ctx-0004,06_company_context,06_company_context/company_overview,Merck Research Overview Page Snapshot,research_overview_snapshot,2026,,2026-06-12,https://www.merck.com/research/,https://www.merck.com/research/,06_company_context/company_overview/2026-06-12_merck_research-overview.html,html,www.merck.com,2026-06-12,Official research overview snapshot with areas of focus and R&D context.,snapshot_saved
ctx-0005,06_company_context,06_company_context/company_overview,Merck Business Development and Licensing Page Snapshot,business_development_snapshot,2026,,2026-06-12,https://www.merck.com/research/business-development-and-licensing/,https://www.merck.com/research/business-development-and-licensing/,06_company_context/company_overview/2026-06-12_merck_business-development-and-licensing.html,html,www.merck.com,2026-06-12,Official BD&L snapshot for external innovation and partnership context.,snapshot_saved
ctx-0006,06_company_context,06_company_context/leadership,Merck Leadership Overview Page Snapshot,leadership_overview_snapshot,2026,,2026-06-12,https://www.merck.com/company-overview/leadership/,https://www.merck.com/company-overview/leadership/,06_company_context/leadership/2026-06-12_merck_leadership-overview.html,html,www.merck.com,2026-06-12,Official leadership overview snapshot.,snapshot_saved
ctx-0007,06_company_context,06_company_context/leadership,Merck Executive Team Page Snapshot,executive_team_snapshot,2026,,2026-06-12,https://www.merck.com/company-overview/leadership/executive-team/,https://www.merck.com/company-overview/leadership/executive-team/,06_company_context/leadership/2026-06-12_merck_executive-team.html,html,www.merck.com,2026-06-12,Official executive team snapshot.,snapshot_saved
ctx-0008,06_company_context,06_company_context/culture_values,Merck Culture and Values Page Snapshot,culture_values_snapshot,2026,,2026-06-12,https://www.merck.com/company-overview/culture-and-values/,https://www.merck.com/company-overview/culture-and-values/,06_company_context/culture_values/2026-06-12_merck_culture-and-values.html,html,www.merck.com,2026-06-12,Official culture and values snapshot.,snapshot_saved
ctx-0009,06_company_context,06_company_context/products_overview,Merck Products List Page Snapshot,products_list_snapshot,2026,,2026-06-12,https://www.merck.com/products/,https://www.merck.com/products/,06_company_context/products_overview/2026-06-12_merck_products-list.html,html,www.merck.com,2026-06-12,Official U.S. product list page snapshot. Individual prescribing information PDFs were not collected in this round.,snapshot_saved
pr-0116,04_press_releases,04_press_releases/prescription_medicine,"FDA Approves KEYTRUDA® (pembrolizumab) and KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph), Each With WELIREG® (belzutifan), for Adjuvant Treatment of Certain Patients With Clear Cell Renal Cell Carcinoma (ccRCC)",press_release_snapshot,2026,Q2,2026-06-12,https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with-welireg-belzutifan-for-adjuvant-treatment-of-certain-patients/,https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with-welireg-belzutifan-for-adjuvant-treatment-of-certain-patients/,04_press_releases/prescription_medicine/2026-06-12_fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Approves-KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Each-With-WELIREG-belzutifan-for--D05AJ.pdf | API item ID: 3692042,snapshot_saved
pr-0117,04_press_releases,04_press_releases/animal_health,Merck Animal Health to Acquire TARGAN,press_release_snapshot,2026,Q2,2026-06-11,https://www.merck.com/news/merck-animal-health-to-acquire-targan/,https://www.merck.com/news/merck-animal-health-to-acquire-targan/,04_press_releases/animal_health/2026-06-11_merck-animal-health-to-acquire-targan.html,html,www.merck.com,2026-06-12,Categories: Animal Health News | API item ID: 3691976,snapshot_saved
pr-0118,04_press_releases,04_press_releases/prescription_medicine,"Gilead and Merck Announce Positive Topline Results from two Phase 3 Studies Evaluating Islatravir/Lenacapavir, an Oral Once-Weekly HIV Treatment",press_release_snapshot,2026,Q2,2026-06-08,https://www.merck.com/news/gilead-and-merck-announce-positive-topline-results-from-two-phase-3-studies-evaluating-islatravir-lenacapavir-an-oral-once-weekly-hiv-treatment/,https://www.merck.com/news/gilead-and-merck-announce-positive-topline-results-from-two-phase-3-studies-evaluating-islatravir-lenacapavir-an-oral-once-weekly-hiv-treatment/,04_press_releases/prescription_medicine/2026-06-08_gilead-and-merck-announce-positive-topline-results-from-two-phase-3-studies-evaluating-islatravir-lenacapavir.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | API item ID: 3691764,snapshot_saved
pr-0119,04_press_releases,04_press_releases/prescription_medicine,Merck and Gilead Provide Update on Phase 3 KEYNOTE-D46/EVOKE-03 Study,press_release_snapshot,2026,Q2,2026-06-08,https://www.merck.com/news/merck-and-gilead-provide-update-on-phase-3-keynote-d46-evoke-03-study/,https://www.merck.com/news/merck-and-gilead-provide-update-on-phase-3-keynote-d46-evoke-03-study/,04_press_releases/prescription_medicine/2026-06-08_merck-and-gilead-provide-update-on-phase-3-keynote-d46-evoke-03-study.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-and-Gilead-Provide-Update-on-Phase-3-KEYNOTE-D46EVOKE-03-Study-2026.pdf | API item ID: 3691782,snapshot_saved
pr-0120,04_press_releases,04_press_releases/animal_health,Merck Animal Health Reinforces Commitment to Help Protect U.S. Livestock from New World Screwworm Threat,press_release_snapshot,2026,Q2,2026-06-04,https://www.merck.com/news/merck-animal-health-reinforces-commitment-to-help-protect-u-s-livestock-from-new-world-screwworm-threat/,https://www.merck.com/news/merck-animal-health-reinforces-commitment-to-help-protect-u-s-livestock-from-new-world-screwworm-threat/,04_press_releases/animal_health/2026-06-04_merck-animal-health-reinforces-commitment-to-help-protect-u-s-livestock-from-new-world-screwworm-threat.html,html,www.merck.com,2026-06-12,Categories: Animal Health News | API item ID: 3691656,snapshot_saved
pr-0121,04_press_releases,04_press_releases/financial,Merck to Participate in the Goldman Sachs 47th Annual Global Healthcare Conference,press_release_snapshot,2026,Q2,2026-06-02,https://www.merck.com/news/merck-to-participate-in-the-goldman-sachs-47th-annual-global-healthcare-conference/,https://www.merck.com/news/merck-to-participate-in-the-goldman-sachs-47th-annual-global-healthcare-conference/,04_press_releases/financial/2026-06-02_merck-to-participate-in-the-goldman-sachs-47th-annual-global-healthcare-conference.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Goldman-Sachs-47th-Annual-Global-Healthcare-Conference-2026.pdf | API item ID: 3691413,snapshot_saved
pr-0122,04_press_releases,04_press_releases/prescription_medicine,Moderna and Merck Present 5-Year Data for Intismeran Autogene in Combination With KEYTRUDA(R) (pembrolizumab) in Patients With High-Risk Stage III/IV Melanoma Following Complete Resection at the 2026 ASCO Annual Meeting,press_release_snapshot,2026,Q2,2026-06-01,https://www.merck.com/news/moderna-and-merck-present-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-pembrolizumab-in-patients-with-high-risk-stage-iii-iv-melanoma-following-complete-resection-at-the-20/,https://www.merck.com/news/moderna-and-merck-present-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-pembrolizumab-in-patients-with-high-risk-stage-iii-iv-melanoma-following-complete-resection-at-the-20/,04_press_releases/prescription_medicine/2026-06-01_moderna-and-merck-present-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-r-pembrolizumab-in.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/2026/June/01/Joint-News-Release-06-01-26-Moderna-and-Merck-Present-5-Year-Data-for-Intismeran-Autogene-in-Combination-With-KEYTRUDA-in-Melanoma-at-2026-ASCO.pdf | API item ID: 3691364,snapshot_saved
pr-0123,04_press_releases,04_press_releases/prescription_medicine,"FDA Grants Breakthrough Therapy Designation for Calderasib (MK-1084), an Investigational KRAS G12C Inhibitor, for Certain Patients with Newly Diagnosed Metastatic KRAS G12C-Mutant Non-Small Cell Lung Cancer (NSCLC)",press_release_snapshot,2026,Q2,2026-05-29,https://www.merck.com/news/fda-grants-breakthrough-therapy-designation-for-calderasib-mk-1084-an-investigational-kras-g12c-inhibitor-for-certain-patients-with-newly-diagnosed-metastatic-kras-g12c-mutant-non-small-cell-lung/,https://www.merck.com/news/fda-grants-breakthrough-therapy-designation-for-calderasib-mk-1084-an-investigational-kras-g12c-inhibitor-for-certain-patients-with-newly-diagnosed-metastatic-kras-g12c-mutant-non-small-cell-lung/,04_press_releases/prescription_medicine/2026-05-29_fda-grants-breakthrough-therapy-designation-for-calderasib-mk-1084-an-investigational-kras-g12c-inhibitor-for.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Grants-Breakthrough-Therapy-Designation-for-Calderasib-MK-1084-an-Investigational-KRAS-G12C-Inhibitor-for-Certain-Patients-with-N-PC1LJ.pdf | API item ID: 3691334,snapshot_saved
